CENTRAL ID,Author(s),Title,Source,Year,Abstract,Volume,Issue,Pages,Database Name,PubMed ID,Embase ID,CTgov ID,CINAHL ID,ICTRP ID,Publication Type,Keywords,DOI,URL,Cochrane Review Group Code
"CN-00746958","Grant, AM; Anderson, FH","The Medical Research Council RECORD Trial: an evaluation of calcium and/or vitamin D in the secondary prevention of osteoporotic fractures","Osteoporosis international","2004",,"15","Suppl 2","S13","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00746958/full","Bone, Joint and Muscle Trauma"
"CN-01954432","Grant, A","Prevention of low-trauma fractures in older people","Lancet","2005",,"366","9485","543‐544","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01954432/full","Bone, Joint and Muscle Trauma"
"CN-00739904","Francis, RM; Grant, AM","The RECORD trial: a randomised double-blind study of calcium and/or vitamin D in the secondary prevention of low trauma fractures","Age and ageing","2005",,"34","Supp 2","ii16","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00739904/full","Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-00845729","Anderson, FH; Grant, AM; Avenell, A; Campbell, MK; Cooper, C; Donaldson, C","The RECORD Trial: an evaluation of calcium and/or vitamin D in the secondary prevention of osteoporotic fractures","Bone","2005",,"36","Suppl 2","S122‐3","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00845729/full","Bone, Joint and Muscle Trauma"
"CN-00628889","Zhu, K; Devine, A; Dick, IM; Wilson, SG; Prince, RL","Effects of calcium and vitamin D supplementation on hip bone mineral density and calcium-related analytes in elderly ambulatory Australian women: a five-year randomized controlled trial","Journal of clinical endocrinology and metabolism","2008","CONTEXT: Effects of long‐term calcium, with or without vitamin D, on hip bone mineral density (BMD) and bone turnover in sunny climates have not been reported. OBJECTIVE: The aim was to evaluate the effect of vitamin D added to calcium supplementation on hip dual‐energy x‐ray absorptiometry BMD and calcium‐related analytes. DESIGN, SETTING, AND PARTICIPANTS: The study was a 5‐yr randomized, controlled, double‐blind trial of 120 community‐dwelling women aged 70‐80 yr. INTERVENTIONS: The interventions were 1200 mg/d calcium with placebo vitamin D (Ca group) or with 1000 IU/d vitamin D2 (CaD group), or double placebo (control). MAIN OUTCOME MEASURES: Hip BMD, plasma 25‐hydroxyvitamin D, biomarkers of bone turnover, PTH, and intestinal calcium absorption were measured. RESULTS: Hip BMD was preserved in CaD (‐0.17%) and Ca (0.19%) groups but not controls (‐1.27%) at yr 1 and maintained in the CaD group only at yr 3 and 5. The beneficial effects were mainly in those with baseline 25‐hydroxyvitamin D levels below the median (68 nmol/liter). At yr 1, compared with controls, the Ca and CaD groups had 6.8 and 11.3% lower plasma alkaline phosphatase, respectively (P<or=0.02), and 28.7 and 34.5% lower urinary deoxypyridinoline to creatinine ratio, respectively (P<or=0.05). At 5 yr, this suppression was maintained only in the CaD group. CaD reduced PTH at 3 and 5 yr cf. controls (27.8 and 31.3%, P<or=0.005) in those with baseline PTH levels above the median (3.6 pmol/liter). Therapy did not affect intestinal calcium absorption at high carrier loads. CONCLUSIONS: Addition of vitamin D to calcium has long‐term beneficial effects on bone density in elderly women living in a sunny climate, probably mediated by a long‐term reduction in bone turnover rate.","93","3","743‐749","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 18089701",,,,,"Journal article","Aged; Aged, 80 and over; Ambulatory Care; Bone Density; Calcium [*administration & dosage, metabolism]; Dietary Supplements; Double‐Blind Method; Female; Humans; Intestinal Absorption; Parathyroid Hormone [blood]; Patient Compliance; Vitamin D [*administration & dosage, analogs & derivatives, blood]","10.1210/jc.2007-1466","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00628889/full","Complementary Medicine; Musculoskeletal; Bone, Joint and Muscle Trauma; Metabolic and Endocrine Disorders"
"CN-00648115","Zhu, K; Bruce, D; Austin, N; Devine, A; Ebeling, PR; Prince, RL","Randomized controlled trial of the effects of calcium with or without vitamin D on bone structure and bone-related chemistry in elderly women with vitamin D insufficiency","Journal of bone and mineral research","2008","There are few data on the relative effects of calcium supplementation with or without extra vitamin D on BMD in patients selected for low vitamin D status. The aim of this study is to evaluate the relative importance of vitamin D and calcium treatment on BMD and bone‐related chemistry in elderly women with vitamin D insufficiency. Three hundred two elderly women (age, 77.2 +/‐ 4.6 yr) with serum 25(OH)D concentrations <60 nM participated in a 1‐yr randomized, double‐blind, placebo‐controlled trial. All subjects received 1000 mg calcium citrate per day with either 1000 IU ergocalciferol (vitamin D(2)) or identical placebo (control). The effects of time and time treatment interactions were evaluated by repeated‐measures ANOVA. At baseline, calcium intake was 1100 mg/d, and 25(OH)D was 44.3 +/‐ 12.9 nM; this increased in the vitamin D group by 34% but not the control group after 1 year (59.8 +/‐ 13.8 versus 45.0 +/‐ 13.3 nM, p < 0.001). Total hip and total body BMD increased significantly, and procollagen type I intact N‐terminal propeptide (PINP) decreased during the study with no difference between the treatment groups (hip BMD change: vitamin D, +0.5%; control, +0.2%; total body BMD change: vitamin D, +0.4%; control, +0.4%; PINP change: vitamin D, ‐3.9%; placebo, ‐2.8%). Although the fasting plasma and urine calcium increased in both groups equally, there was no detectable change in serum PTH. The increase in 25(OH)D achieved with vitamin D supplementation had no extra effect on active fractional intestinal calcium absorption, which fell equally in both groups (vitamin D, ‐17.4%; control, ‐14.8%). In patients with a baseline calcium intake of 1100 mg/d and vitamin D insufficiency, vitamin D(2) 1000 IU for 1 year has no extra beneficial effect on bone structure, bone formation markers, or intestinal calcium absorption over an additional 1000 mg of calcium. Vitamin D supplementation adds no extra short‐term skeletal benefit to calcium citrate supplementation even in women with vitamin D insufficiency.","23","8","1343‐1348","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 18410225",,,,,"Journal article","Aged; Aged, 80 and over; Bone Density [drug effects]; Bone and Bones [*chemistry, *drug effects, metabolism]; Calcium [adverse effects, pharmacology, *therapeutic use]; Dietary Supplements; Drug Therapy, Combination; Female; Humans; Intestinal Absorption [drug effects]; Patient Compliance; Patient Selection; Vitamin D Deficiency [*drug therapy]; Vitamin D [adverse effects, pharmacology, *therapeutic use]","10.1359/jbmr.080327","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00648115/full","Musculoskeletal; Metabolic and Endocrine Disorders; Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-00622253","Prince, RL; Austin, N; Devine, A; Dick, IM; Bruce, D; Zhu, K","Effects of ergocalciferol added to calcium on the risk of falls in elderly high-risk women","Archives of internal medicine","2008","BACKGROUND: Ergocalciferol (vitamin D(2)) supplementation plays a role in fall prevention, but the effect in patients living in the community in sunny climates remains uncertain. We evaluated the effect of ergocalciferol and calcium citrate supplementation compared with calcium alone on the risk of falls in older women at high risk of falling. METHODS: A 1‐year population‐based, double‐blind, randomized controlled trial of 302 community‐dwelling ambulant older women aged 70 to 90 years living in Perth, Australia (latitude, 32 degrees S), with a serum 25‐hydroxyvitamin D concentration of less than 24.0 ng/mL and a history of falling in the previous year. Participants were randomized to receive ergocalciferol, 1000 IU/d, or identical placebo (hereinafter, ergocalciferol and control groups, respectively). Both groups received calcium citrate, 1000 mg/d. Fall data were collected every 6 weeks. RESULTS: Ergocalciferol therapy reduced the risk of having at least 1 fall over 1 year after adjustment for baseline height, which was significantly different between the 2 groups (ergocalciferol group, 53.0%; control group, 62.9%; odds ratio [OR], 0.61; 95% confidence interval [CI], 0.37‐0.99). When those who fell were grouped by the season of first fall or the number of falls they had, ergocalciferol treatment reduced the risk of having the first fall in winter and spring (ergocalciferol group, 25.2%; control group, 35.8%; OR, 0.55; 95% CI, 0.32‐0.96) but not in summer and autumn, and reduced the risk of having 1 fall (ergocalciferol group, 21.2%; control group, 33.8%; OR, 0.50; 95% CI, 0.28‐0.88) but not multiple falls. CONCLUSION: Patients with a history of falling and vitamin D insufficiency living in sunny climates benefit from ergocalciferol supplementation in addition to calcium, which is associated with a 19% reduction in the relative risk of falling, mostly in winter.","168","1","103‐108","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 18195202",,,,,"Journal article","Accidental Falls [*prevention & control]; Aged; Aged, 80 and over; Bone Density Conservation Agents [*administration & dosage]; Calcium Citrate [*administration & dosage]; Dietary Supplements; Double‐Blind Method; Ergocalciferols [*administration & dosage]; Female; Humans; Treatment Outcome; Vitamin D Deficiency [drug therapy]","10.1001/archinternmed.2007.31","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00622253/full","Injuries; Bone, Joint and Muscle Trauma; Metabolic and Endocrine Disorders"
"CN-01954204","Torgerson, D","Calcium and vitamin d in preventing fractures","BMJ (Clinical research ed.)","2005",,"331","7508","109","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01954204/full","Bone, Joint and Muscle Trauma"
"CN-00550033","Puffer, S","Calcium and vitamin D in primary care. Compliance results from a randomised controlled trial","Osteoporosis international","2003",,"14","Suppl 4","S8","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00550033/full","Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-00847948","Puffer, S","Calcium and vitamin D in primary care: adherence results from a randomised controlled trial","RCN international nursing research conference; 2004 MAR 21-24; cambridge (UK)","2004",,,,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Conference Proceeding",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00847948/full","Bone, Joint and Muscle Trauma"
"CN-00746941","Porthouse, J; Cockayne, S; King, C; Saxon, L; Steele, E; Aspray, T","Randomised controlled trial of calcium and vitamin D supplementation for fracture prevention in primary care","Osteoporosis international","2005",,"16","Suppl 3","S27","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00746941/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-00550038","Porthouse, J; Cockayne, S; King, C; Saxon, L; Steele, E; Aspray, T","Randomised controlled trial of calcium and vitamin D supplementation for fracture prevention in primary care","Osteoporosis international","2004",,"15","Suppl 2","S13","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00550038/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-00515410","Porthouse, J; Cockayne, S; King, C; Saxon, L; Steele, E; Aspray, T; Baverstock, M; Birks, Y; Dumville, J; Francis, R; Iglesias, C; Puffer, S; Sutcliffe, A; Watt, I; Torgerson, DJ","Randomised controlled trial of calcium and supplementation with cholecalciferol (vitamin D3) for prevention of fractures in primary care","BMJ (Clinical research ed.)","2005","OBJECTIVE: To assess whether supplementation with calcium and cholecaliferol (vitamin D3) reduces the risk of fracture in women with one or more risk factors for fracture of the hip. DESIGN: Pragmatic open randomised controlled trial. SETTING: Practice nurse led clinics in primary care. PARTICIPANTS: 3314 women aged 70 and over with one or more risk factors for hip fracture: any previous fracture, low body weight (< 58 kg), smoker, family history of hip fracture, or fair or poor self reported health. INTERVENTION: Daily oral supplementation using 1000 mg calcium with 800 IU cholecaliferol and information leaflet on dietary calcium intake and prevention of falls, or leaflet only (control group). MAIN OUTCOME MEASURES: Primary outcome measure was all clinical fractures and secondary outcome measures were adherence to treatment, falls, and quality of life (measured with the SF‐12). RESULTS: 69% of the women who completed the follow‐up questionnaire at 24 months were still taking supplements (55% with inclusion of randomised participants known to be alive). After a median follow‐up of 25 months (range 18 to 42 months), clinical fracture rates were lower than expected in both groups but did not significantly differ for all clinical fractures (odds ratio for fracture in supplemented group 1.01, 95% confidence interval 0.71 to 1.43). The odds ratio for hip fracture was 0.75 (0.31 to 1.78). The odds of a woman having a fall at six and 12 months was 0.99 and 0.98, respectively. Quality of life did not significantly differ between the groups. CONCLUSION: We found no evidence that calcium and vitamin D supplementation reduces the risk of clinical fractures in women with one or more risk factors for hip fracture. Registration ISRCTN26118436, controlled trials registry.","330","7498","1003","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 15860827",,"","","","Journal article","Administration, Oral; Aged; Cholecalciferol [*administration & dosage]; Female; Hip Fractures [*prevention & control]; Humans; Pilot Projects; Risk Factors; Treatment Outcome; Vitamin D [*administration & dosage]","10.1136/bmj.330.7498.1003","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00515410/full","Complementary Medicine; Bone, Joint and Muscle Trauma; Metabolic and Endocrine Disorders"
"CN-00847589","Dumville, JC; Miles, JN; Porthouse, J; Cockayne, ES; Saxon, L; King, C","Can vitamin D supplementation prevent seasonal affective disorder? A randomised trial among older women","Osteoporosis international","2004",,"15","Suppl 2","S42‐S43","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00847589/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-02360162","Pfeifer, M","Randomized controlled clinical trials and meta-analyses","Archives of osteoporosis","2015",,"10",,"42","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02360162/full","Bone, Joint and Muscle Trauma"
"CN-02364929","Pfeifer, M","Different outcomes of meta-analyses and data inconsistency","Osteoporosis international","2015",,"26",,"2715–2716","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02364929/full","Bone, Joint and Muscle Trauma"
"CN-00756519","Pfeifer, M; Dobnig, H; Minne, HW; Suppan, K","Effects of vitamin D and calcium supplementation on falls and parameters of muscle function - a prospective, randomized, double-blind multi-center study","Osteoporosis international","2005",,"16","Suppl 3","S45","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00756519/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-00739990","Pfeifer, M; Dobnig, H; Begerow, B; Suppan, K","Effects of vitamin D and calcium supplementation on falls and parameters of muscle function: a prospective randomized, double-blind multi-centre study","Journal of bone and mineral research","2004",,"19","Suppl 1","S58","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00739990/full","Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-00847670","Minne, HW; Dobnig, H; Pfeifer, M; Suppan, K","Effects of vitamin D and calcium supplementation on falls and parameters of muscle-function - a prospective, randomized, double-blind multi-center study","Osteoporosis international","2006",,"17","Suppl 1","S21","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00847670/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-00723315","Pfeifer, M; Begerow, B; Minne, HW; Suppan, K; Fahrleitner-Pammer, A; Dobnig, H","Effects of a long-term vitamin D and calcium supplementation on falls and parameters of muscle function in community-dwelling older individuals","Osteoporosis international","2009","In 242 community‐dwelling seniors, supplementation with either 1000 mg of calcium or 1000 mg of calcium plus vitamin D resulted in a decrease in the number of subjects with first falls of 27% at month 12 and 39% at month 20. Additionally, parameters of muscle function improved significantly. INTRODUCTION: The efficacy of vitamin D and calcium supplementation on risk of falling in the elderly is discussed controversially. Randomized controlled trials using falls as primary outcome are needed. We investigated long‐term effects of calcium and vitamin D on falls and parameters of muscle function in community‐dwelling elderly women and men. METHODS: Our study population consisted of 242 individuals recruited by advertisements and mailing lists (mean [ +/‐ SD] age, 77 +/‐ 4 years). All serum 25‐hydroxyvitamin D (25[OH]D) levels were below 78 nmol/l. Individuals received in a double blinded fashion either 1000 mg of calcium or 1000 mg of calcium plus 800 IU of vitamin D per day over a treatment period of 12 months, which was followed by a treatment‐free but still blinded observation period of 8 months. Falls were documented using diaries. The study took place in Bad Pyrmont, Germany (latitude 52 degrees ) and Graz, Austria (latitude 46 degrees ). RESULTS: Compared to calcium mono, supplementation with calcium plus vitamin D resulted in a significant decrease in the number of subjects with first falls of 27% at month 12 (RR = 0.73; CI = 0.54‐0.96) and 39% at month 20 (RR = 0.61; CI = 0.34‐0.76). Concerning secondary endpoints, we observed significant improvements in quadriceps strength of 8%, a decrease in body sway of 28%, and a decrease in time needed to perform the TUG test of 11%. DISCUSSION: Combined calcium and vitamin D supplementation proved superior to calcium alone in reducing the number of falls and improving muscle function in community‐dwelling older individuals.","20","2","315‐322","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 18629569",,,,,"Journal article","Accidental Falls [*prevention & control]; Aged; Aged, 80 and over; Austria; Calcium [*administration & dosage]; Double‐Blind Method; Drug Therapy, Combination; Female; Follow‐Up Studies; Fractures, Bone [prevention & control]; Germany; Humans; Male; Muscles [*physiology]; Proportional Hazards Models; Social Environment; Statistics, Nonparametric; Time Factors; Treatment Outcome; Vitamin D [*administration & dosage]","10.1007/s00198-008-0662-7","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00723315/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-02374557","Bolland, MJ; Grey, A","Inconsistent data in text and tables","Osteoporosis international","2015",,"26","11","2713","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02374557/full","Bone, Joint and Muscle Trauma"
"CN-02374582","Bolland, MJ; Grey, A","Different outcomes of meta-analyses and data inconsistency: response to comments by Pfeifer","Archives of osteoporosis","2015",,"10",,"43","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02374582/full","Bone, Joint and Muscle Trauma"
"CN-00386987","Pfeifer, M; Begerow, B; Nachtigall, D; Hansen, C","Prevention of falls-related fractures: vitamin D reduces body sway in the elderly - a prospective, randomized, double blind study","Bone","1998",,"23","5 Suppl 1","1110","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00386987/full","Bone, Joint and Muscle Trauma; Complementary Medicine"
"CN-00386988","Pfeifer, M; Begerow, B; Minne, HW; Abrams, C; Nachtigall, D; Hansen, C","Effects of a short-term vitamin D and calcium supplementation on body sway and secondary hyperparathyroidism in elderly women","Journal of bone and mineral research","2000","Long‐term vitamin D and calcium supplementation is effective in reducing nonvertebral fractures in elderly people. Increased bone fragility caused by secondary hyperparathyroidism (sHPT) and impaired balance are known risk factors for hip fractures. The hypothesis is that short‐term therapy with calcium and vitamin D may improve body sway as well as sHPT more effectively than calcium monotherapy. The effects of 8 weeks of supplementation with vitamin D (cholecalciferol) and calcium on body sway and biochemical measures of bone metabolism were measured. The sample consisted of 148 women (mean [+/‐SD] age, 74 +/‐ 1 years) with a 25‐hydroxycholecalciferol level below 50 nmol/liter. They received either 1200 mg of calcium plus 800 IU of vitamin D or 1200 mg of calcium per day. We measured intact parathyroid hormone (PTH), markers of bone turnover, and body sway before and after treatment. Falls and fractures among the participants were followed over a 1‐year period. Compared with calcium mono, supplementation with vitamin D and calcium resulted in an increase in serum 25‐hydroxyvitamin D of 72% (p < 0.0001), a decrease in the serum PTH of 18% ( p = 0.0432), and a decrease in body sway of 9% (p = 0.0435). The mean number of falls per subject during a 1‐year follow‐up period was 0.45 for the calcium mono group and 0.24 for the calcium and vitamin D group (p = 0.0346). Short‐term supplementation with vitamin D and calcium improves sHPT and body sway and therefore may prevent falls and subsequent nonvertebral fractures in elderly women.","15","6","1113‐1118","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 10841179","EMBASE 30350073",,,,"Journal article","*hip fracture /prevention; *secondary hyperparathyroidism; Aged; Aging; Article; Body position; Calcium [blood, metabolism, *pharmacology, urine]; Calcium intake; Cholecalciferol [*pharmacology]; Clinical trial; Controlled clinical trial; Controlled study; Diet supplementation; Dietary Supplements; Double blind procedure; Falling; Female; Fracture /prevention; Gait; Human; Humans; Hyperparathyroidism; Hyperparathyroidism, Secondary [*drug therapy, metabolism, physiopathology]; Major clinical study; Parathyroid Hormone [blood]; Randomized controlled trial; Time Factors; Vitamin D [analogs & derivatives, blood]; Vitamin intake","10.1359/jbmr.2000.15.6.1113","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00386988/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-00519985","Minne, HW; Pfeifer, M; Begerow, B; Nachtigall, D; Hansen, C","Vitamin D and calcium supplementation reduces falls in elderly women via improvement of body sway and normalisation of blood pressure; a prospective, randomised, and double-blind study","Osteoporosis international","2000",,"11","Suppl 2","S115","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00519985/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-00299627","Peacock, M; Liu, G; Carey, M; McClintock, R; Ambrosius, W; Hui, S; Johnston, CC","Effect of calcium or 25OH vitamin D3 dietary supplementation on bone loss at the hip in men and women over the age of 60","Journal of clinical endocrinology and metabolism","2000","Dietary supplements that prevent bone loss at the hip and that can be applied safely in the elderly are likely to reduce hip fractures. A daily dietary supplement of 750 mg calcium or 15 microg 25OH vitamin D3 on bone loss at the hip and other sites, bone turnover and calcium‐regulating hormones were studied over 4 yr in elderly volunteers using a randomized, double‐blind, placebo‐controlled trial. Bone mineral density (BMD) was measured by dual x‐ray absorptiometry and bone structure by radiographs. Calcium biochemistry and bone turnover markers were measured in blood and urine. The 316 women entering the trial had a mean age of 73.7 yr and the 122 men of 75.9 yr. Baseline median calcium intake was 546 mg/day, and median serum 25OH vitamin D3 was 59 nmol/L. On placebo, loss of BMD at total hip was 2% and femoral medulla expansion was 3% over 4 yr. Calcium reduced bone loss, secondary hyperparathyroidism, and bone turnover. 25OH vitamin D3 was intermediate between placebo and calcium. Fracture rates and drop‐out rates were similar among groups, and there were no serious adverse events with either supplement. A calcium supplement of 750 mg/day prevents loss of BMD, reduces femoral medullary expansion, secondary hyperparathyroidism, and high bone turnover. A supplement of 15 microg/day 25OH vitamin D3 is less effective, and because its effects are seen only at low calcium intakes, suggests that its beneficial effect is to reverse calcium insufficiency.","85","9","3011‐3019","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 10999778",,,,,"Journal article","Aged; Biomarkers; Bone Density; Bone and Bones [anatomy & histology, diagnostic imaging]; Calcifediol [blood, *pharmacology]; Calcium [blood, metabolism, *pharmacology]; Dietary Supplements; Double‐Blind Method; Female; Hip [*physiology]; Hormones [metabolism]; Humans; Male; Middle Aged; Osteoporosis [*drug therapy, pathology]; Parathyroid Hormone [blood]; Radiography","10.1210/jcem.85.9.6836","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00299627/full","Complementary Medicine; Bone, Joint and Muscle Trauma"
"CN-00057681","Ott, SM; Chesnut, CH","Calcitriol treatment is not effective in postmenopausal osteoporosis","Annals of internal medicine","1989","STUDY OBJECTIVE: To determine if calcitriol is an effective treatment in postmenopausal osteoporosis. DESIGN: Double‐blind, randomized clinical trial of 2 years' duration. SETTING: University medical center with patients recruited by media announcements. PATIENTS: Eighty‐six postmenopausal women with vertebral compression fractures. INTERVENTIONS: Patients were treated with calcitriol or placebo. Mean dose was 0.43 micrograms/d. Dietary calcium was 1000 mg/d (24.9 mmol/d). The medication dose and dietary calcium were adjusted for hypercalciuria or hypercalcemia. MEASUREMENTS AND MAIN RESULTS: No significant differences between placebo and control groups were seen in the percent change in total body calcium (0.4% +/‐ 1.0 compared with 0.0% +/‐ 0.9), single photon absorptiometry (‐0.5% +/‐ 1.2 compared with ‐3.1% +/‐ 0.9) or dual photon absorptiometry (0.0% +/‐ 1.7 compared with ‐1.0% +/‐ 2.2). New fractures were seen in 16% of the placebo group and 26% of the calcitriol groups, so the difference in percent fractures was 10% (95% CI, ‐5.7% to 25.7%). Bone biopsies did not show changes in either group. The calcitriol group had significantly higher serum and urine calcium values, but renal function was not worse than in the placebo group. CONCLUSIONS: Calcitriol is not an effective treatment for established postmenopausal osteoporosis.","110","4","267‐274","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 2913914",,,,,"Journal article","Aged; Aged, 80 and over; Biopsy; Bone and Bones [pathology]; Calcitriol [*therapeutic use]; Double‐Blind Method; Female; Fractures, Spontaneous [etiology]; Humans; Menopause [blood]; Middle Aged; Osteoporosis [blood, *drug therapy, pathology]; Random Allocation; Spinal Injuries [etiology]","10.7326/0003-4819-110-4-267","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00057681/full","Metabolic and Endocrine Disorders; Bone, Joint and Muscle Trauma"
"CN-01982973","Salovaara, KT; Tuppurainen, M; Rikkonen, T; Karkkainen, M; Sirola, J; Honkanen, R","Effect of vitamin-D3 and calcium on fracture risk in 65-71 year old women in a 3-year randomized clinical trial - preliminary results of the OSTPRE-Fracture Prevention Study","Journal of bone and mineral research","2007",,"22","Suppl 1","S76","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01982973/full","Bone, Joint and Muscle Trauma"
"CN-01984320","Salovaara, KT; Tuppurainen, M; Rikkonen, T; Karkkainen, M; Sirola, J; Honkanen, R","Effect of vitamin-D3 and calcium on fracture risk in 65-71 year old women in a 3-year randomized clinical trial - preliminary results from the ostpre-fracture prevention study","Calcified tissue international","2008",,"82",,"545‐546","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01984320/full","Bone, Joint and Muscle Trauma"
"CN-02364878","Salovaara, K; Tuppurainen, M; Karkkainen, M; Rikkonen, T; Sandini, L; Sirola, J; Honkanen, R; Alhava, E; Kröger, H","Effect of vitamin D3 and calcium on fracture risk in 65- to 71-year-old women: a population-based 3-year randomized, controlled trial - the OSTPRE-FPS","Journal of bone and mineral research","2010",,"25","7","1487‐1495","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02364878/full","Bone, Joint and Muscle Trauma"
"CN-02345461","NCT00592917,","OSTPRE-Fracture Prevention Study (OSTPRE-FPS)","https://clinicaltrials.gov/ct2/show/NCT00592917","2008",,,,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,,"CTgov NCT00592917","","","Trial registry record",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02345461/full","Bone, Joint and Muscle Trauma"
