CENTRAL ID,Author(s),Title,Source,Year,Abstract,Volume,Issue,Pages,Database Name,PubMed ID,Embase ID,CTgov ID,CINAHL ID,ICTRP ID,Publication Type,Keywords,DOI,URL,Cochrane Review Group Code
"CN-01382558","Kandpal, E; Alderman, H; Friedman, J; Filmer, D; Onishi, J; Avalos, J","A Conditional Cash Transfer Program in the Philippines Reduces Severe Stunting","Journal of nutrition","2016","BACKGROUND: Pantawid, a conditional cash transfer (CCT) program in the Philippines, provided grants conditioned on health‐related behaviors for children aged 0‐5 y and schooling for those aged 10‐14 y. OBJECTIVE: We investigated whether Pantawid improved anthropometric measurements in children aged 6‐36 mo. METHODS: We estimated cross‐sectional intention‐to‐treat effects using a 2011 cluster‐randomized trial across 130 villages‐65 treated and 65 control‐with data collected after 31 mo of implementation. Anthropometry characteristics were measured for 241 children in treated areas and 244 children in control areas. Health service use for children aged 6‐36 mo and dietary intake for those aged 6‐60 mo also were measured. Outcome variables were height‐for‐age z scores (HAZs) and weight‐for‐age z scores (WAZs), stunting, severe stunting, underweight, and severely underweight. Impact also was assessed on perinatal care, institutional delivery, presence of skilled birth attendant, breastfeeding practices, immunization, growth monitoring and deworming, care‐seeking, and children's intake of protein‐rich foods. RESULTS: Pantawid was associated with a significant reduction in severe stunting [<‐3 SD from WHO standards for healthy children; β = ‐10.2 percentage points (95% CI ‐18.8, ‐1.6 percentage points); P = 0.020] as well as a marginally significant increase in HAZs [β = 0.284 SDs (95% CI ‐0.033, 0.602 SDs); P = 0.08]. WAZs, stunting, underweight, and severely underweight status did not change. Concomitantly, several measures of health‐seeking behavior increased significantly. CONCLUSIONS: To our knowledge, Pantawid is one of few CCT programs worldwide that significantly reduced severe stunting in children aged 6‐36 mo; changes in key parenting practices, including children's intake of protein‐rich foods and care���seeking behavior, were concurrent.","146","9","1793‐1800","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 27466610",,,,,"Journal article","Adolescent; Anthropometry; Body Weight; Breast Feeding; Child; Child, Preschool; Cluster Analysis; Cross‐Sectional Studies; Family Characteristics; Growth Disorders [economics, *prevention & control]; Health Behavior; Humans; Infant; Nutritional Status; Philippines [epidemiology]; Prevalence; Public Assistance; Socioeconomic Factors; Thinness [economics, *prevention & control]","10.3945/jn.116.233684","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01382558/full","Public Health"
"CN-02228609","Jodlowski, M; Winter-Nelson, A; Baylis, K; Goldsmith, PD","Milk in the data: food security impacts from a livestock field experiment in Zambia","World development","2016",,"77",,"99‐114","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.worlddev.2015.08.009","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02228609/full","Public Health"
"CN-02217992","Jensen, RT; Miller, NH","Do consumer price subsidies really improve nutrition?","Review of economics and statistics","2011",,"93","4","1205‐1223","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02217992/full","Public Health"
"CN-00559916","Rivera, JA; Sotres-Alvarez, D; Habicht, JP; Shamah, T; Villalpando, S","Impact of the Mexican program for education, health, and nutrition (Progresa) on rates of growth and anemia in infants and young children: a randomized effectiveness study","JAMA","2004","CONTEXT: Malnutrition causes death and impaired health in millions of children. Existing interventions are effective under controlled conditions; however, little information is available on their effectiveness in large‐scale programs. OBJECTIVE: To document the short‐term nutritional impact of a large‐scale, incentive‐based development program in Mexico (Progresa), which included a nutritional component. DESIGN, SETTING, AND PARTICIPANTS: A randomized effectiveness study of 347 communities randomly assigned to immediate incorporation to the program in 1998 (intervention group; n = 205) or to incorporation in 1999 (crossover intervention group; n = 142). A random sample of children in those communities was surveyed at baseline and at 1 and 2 years afterward. Participants were from low‐income households in poor rural communities in 6 central Mexican states. Children (N = 650) 12 months of age or younger (n = 373 intervention group; n = 277 crossover intervention group) were included in the analyses. INTERVENTION: Children and pregnant and lactating women in participating households received fortified nutrition supplements, and the families received nutrition education, health care, and cash transfers. MAIN OUTCOME MEASURES: Two‐year height increments and anemia rates as measured by blood hemoglobin levels in participating children. RESULTS: Progresa was associated with better growth in height among the poorest and younger infants. Age‐ and length‐adjusted height was greater by 1.1 cm (26.4 cm in the intervention group vs 25.3 cm in the crossover intervention group) among infants younger than 6 months at baseline and who lived in the poorest households. After 1 year, mean hemoglobin values were higher in the intervention group (11.12 g/dL; 95% confidence interval [CI], 10.9‐11.3 g/dL) than in the crossover intervention group (10.75 g/dL; 95% CI, 10.5‐11.0 g/dL) who had not yet received the benefits of the intervention (P =.01). There were no differences in hemoglobin levels between the 2 groups at year 2 after both groups were receiving the intervention. The age‐adjusted rate of anemia (hemoglobin level <11 g/dL) in 1999 was higher in the crossover intervention group than in the intervention group (54.9% vs 44.3%; P =.03), whereas in 2000 the difference was not significant (23.0% vs 25.8%, respectively; P =.40). CONCLUSION: Progresa, a large‐scale, incentive‐based development program with a nutritional intervention, is associated with better growth and lower rates of anemia in low‐income, rural infants and children in Mexico.","291","21","2563‐2570","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 15173147","EMBASE 38702774",,,,"Journal article","Anemia [*epidemiology]; Child, Preschool; Cross‐Over Studies; Dietary Supplements; Growth; Health Promotion; Hemoglobins [metabolism]; Humans; Infant; Mexico; Nutrition Assessment; Poverty; Program Evaluation; Rural Population; Social Welfare","10.1001/jama.291.21.2563","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00559916/full","Developmental, Psychosocial and Learning Problems; Child Health; Consumers and Communication; Complementary Medicine; Effective Practice and Organisation of Care; SR-HEALTHP; Public Health"
"CN-02218179","Huerta, MC","Child health in rural Mexico: has PROGRESA reduced children's morbidity risks?","Social policy & administration","2006",,"40","6","652‐677","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1111/j.1467-9515.2006.00525.x","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02218179/full","Public Health"
"CN-02199951","Hoddinott, J; Sandstrom, S; Upton, J","The impact of cash and food transfers: evidence from a randomized intervention in Niger","American journal of agricultural economics","2018",,"100","4","1032‐1049","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02199951/full","Public Health"
"CN-02237033","Seidenfeld, D; Prencipe, L; Handa, S","Zambia's Multiple Category Cash Transfer Program: baseline report","American institutes for research; washington, DC","2012",,,,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237033/full","Public Health"
"CN-02228612","Seidenfeld, D; Handa, S; Tembo, G","Zambia's Multiple Category Targeting grant: 36-month impact report","American institutes for research; washington, DC","2015",,,,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02228612/full","Public Health"
"CN-02237018","Hjelm, L; Handa, S; de Hoop, J; Palermo, T","Poverty and perceived stress: evidence from two unconditional cash transfer programs in Zambia","Social science & medicine","2017",,"177",,"110‐117","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.socscimed.2017.01.023","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237018/full","Public Health"
"CN-02217985","Hidrobo, M; Hoddinott, J; Peterman, A; Margolies, A; Moreira, V","Cash, food, or vouchers? Evidence from a randomized experiment in northern Ecuador","Journal of development economics","2014",,"107",,"144‐156","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02217985/full","Public Health"
"CN-01933364","Haushofer, J; Shapiro, J","The short-term impact of unconditional cash transfers to the poor: experimental evidence from Kenya","Quarterly journal of economics","2016",,"131","4","1973‐2042","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1093/qje/qjw025","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01933364/full","Public Health"
"CN-01955761","Haushofer, J; Shapiro, J","Household Response to Income Changes: evidence from an Unconditional Cash Transfer Program in Kenya","Household response to income changes: evidence from an unconditional cash transfer program in kenya","2013",,,,,"Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01955761/full","Public Health"
"CN-02237034","Skoufias, E","Poverty alleviation and consumption insurance: evidence from PROGRESA in Mexico","Journal of socio-economics","2007",,"36","4","630‐649","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.socec.2006.12.020","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237034/full","Public Health"
"CN-01089588","Gertler, P","Do conditional cash transfers improve child health? Evidence from PROGRESA's control randomized experiment?","American economic review","2004",,"94",,"336‐341","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01089588/full","Effective Practice and Organisation of Care; Pregnancy and Childbirth"
"CN-00730923","Fernald, LC; Gertler, PJ; Neufeld, LM","10-year effect of Oportunidades, Mexico's conditional cash transfer programme, on child growth, cognition, language, and behaviour: a longitudinal follow-up study","Lancet (london, england)","2009","BACKGROUND: Mexico's conditional cash transfer programme, Oportunidades, was started to improve the lives of poor families through interventions in health, nutrition, and education. We investigated the effect of Oportunidades on children almost 10 years after the programme began. METHODS: From April, 1998, to October, 1999, low‐income communities were randomly assigned to be enrolled in Oportunidades immediately (early treatment, n=320) or 18 months later (late treatment, n=186). In 2007, when 1093 children receiving early treatment and 700 late treatment in these communities were aged 8‐10 years, they were assessed for outcomes including physical growth, cognitive and language development, and socioemotional development. The primary objective was to investigate outcomes associated with an additional 18 months in the programme. We used cluster‐adjusted t tests and multivariate regressions to compare effects of programme participation for height‐for‐age, body‐mass index (BMI), and cognitive language and behavioural assessment scores in early versus late treatment groups. FINDINGS: Early enrolment reduced behavioural problems for all children in the early versus late treatment group (mean behaviour problem score ‐0.09 [SD 0.97] vs 0.13 [1.03]; p=0.0024), but we identified no difference between groups for mean height‐for‐age Z scores (‐1.12 [0.96] vs ‐1.14 [0.97]; p=0.88), BMI‐for‐age Z scores (0.14 [0.99] vs 0.17 [1.06]; p=0.58), or assessment scores for language (98.8 [13.8] vs 98.4 [14.6] p=0.90) or cognition (98.8 [12.9] vs 100.2 [13.2]; p=0.26). An additional 18 months of the programme before age 3 years for children aged 8‐10 years whose mothers had no education resulted in improved child growth of about 1.5 cm assessed as height‐for‐age [corrected] Z score (beta 0.23 [0.023‐0.44] p=0.029), independently of cash received. INTERPRETATION: An additional 18 months in the Oportunidades programme has independent beneficial effects other than money, especially for women with no formal education. The money itself also has significant effects on most outcomes, adding to existing evidence for interventions in early childhood. FUNDING: Mexican Ministry of Social Development and the National Institutes of Child Health and Human Development.","374","9706","1997‐2005","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 19892392","EMBASE 50692217",,,,"Journal article","Child; Child Development; Child Welfare [*economics]; Child, Preschool; Cognition; Community Health Services [*economics, organization & administration]; Community Participation; Developing Countries; Female; Follow‐Up Studies; Health Promotion [*economics, methods]; Humans; Infant; Language Development; Longitudinal Studies; Male; Mexico; Motivation; Poverty; Program Evaluation; Regression Analysis; Rural Health; Social Welfare [*economics]","10.1016/S0140-6736(09)61676-7","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00730923/full","Developmental, Psychosocial and Learning Problems; Effective Practice and Organisation of Care; Pregnancy and Childbirth"
"CN-01089586","Behrman, JR; Hoddinott, J","Programme Evaluation with Unobserved Heterogeneity and Selective Implementation: the Mexican PROGRESA Impact on Child Nutrition","Oxford bulletin of economics and statistics","2005",,"67",,"547‐569","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01089586/full","Effective Practice and Organisation of Care"
"CN-02217984","Gangopadhyay, S; Lensink, R; Yadav, B","Cash or in-kind transfers? Evidence from a randomised controlled trial in Delhi, India","Journal of development studies","2015",,"51","6","660‐673","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1080/00220388.2014.997219","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02217984/full","Public Health"
"CN-01926446","Paxson, C; Schady, N","Does money matter? The effects of cash transfers on child development in rural Ecuador","Economic development and cultural change","2010","A large body of research indicates that child development is sensitive to early‐life environments, so that poor children are at higher risk for poor cognitive and behavioral outcomes. These developmental outcomes are important determinants of success in adulthood. Yet, remarkably little is known about whether poverty‐alleviation programs improve children's developmental outcomes. We examine how a government‐run cash transfer program for poor mothers in rural Ecuador influenced the development of young children. Random assignment at the parish level is used to identify program effects. Our data include a set of measures of cognitive ability that are not typically included in experimental or quasi‐experimental studies of the impact of cash transfers on child well‐being, as well as a set of physical health measures that may be related to developmental outcomes. The cash transfer program had positive, although modest, effects on the physical, cognitive, and socioemotional development of the poorest children in our sample.","59","1","187‐229","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 20821896",,,,,"Journal article","Child; Child Behavior [ethnology, physiology, psychology]; Child Care [economics, history, legislation & jurisprudence, psychology]; Child Development; Child Welfare [economics, ethnology, history, legislation & jurisprudence, psychology]; Child, Preschool; Ecuador [ethnology]; Government Programs [economics, education, history, legislation & jurisprudence]; History, 20th Century; History, 21st Century; Humans; Learning Disabilities [ethnology, history, psychology]; Poverty [economics, ethnology, history, legislation & jurisprudence, psychology]; Social Behavior Disorders [ethnology, history, psychology]; Social Class [history]; Social Welfare [economics, ethnology, history, legislation & jurisprudence, psychology]; Socioeconomic Factors","10.1086/655458","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01926446/full","Public Health"
"CN-00800347","Fernald, LC; Hidrobo, M","Effect of Ecuador's cash transfer program (Bono de Desarrollo Humano) on child development in infants and toddlers: a randomized effectiveness trial","Social science & medicine (1982)","2011","We examined the effects of Ecuador's Bono de Desarrollo Humano (BDH)‐‐an unconditional cash transfer program that was rolled‐out using a randomized design‐‐on health and development outcomes in very young children. Communities that were randomly assigned to the treatment group began receiving the BDH in 2004 and those randomly assigned to the comparison group began receiving benefits two years later. Families enrolled in the BDH received a monthly cash stipend ($15USD) representing an approximate 6‐10% increase in household income. Participants analyzed in this study are children aged 12‐35 months from treatment (n = 797) and comparison (n = 399) communities in rural and urban Ecuador. Main outcomes measured were language skills (the Fundación MacArthur Inventorio del Desarollo de Habilidades Comunicativas‐Breve), height‐for‐age z‐score, and hemoglobin concentration. Results indicate that in rural areas, being randomized to receive the BDH in very early childhood led to significantly better performance on the number of words a child was saying, and on the probability that the child was combining two or more words. There were no significant effects on language development for children in urban areas and there were no effects on height‐for‐age z‐score or hemoglobin concentration in rural or urban areas. A limited number of potential pathways with respect to cognitive/language stimulation, health behaviors, and parenting quality were also explored. Findings indicate that compared to children in comparison areas, rural children in treatment areas were more likely to have received vitamin A or iron supplementation and have been bought a toy in the past six months. This study provides evidence for significant benefits of an unconditional cash transfer program for language development in very young children in rural areas.","72","9","1437‐1446","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 21531060",,,,,"Journal article","Adolescent; Adult; Child Development; Child, Preschool; Data Collection; Ecuador; Female; Financing, Government; Health Promotion [*economics]; Humans; Infant; Male; Poverty; Social Class; Young Adult","10.1016/j.socscimed.2011.03.005","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00800347/full","Public Health"
"CN-02218167","Shwirtz, Z; Fenn, B; Mioli, R; Sangrasi, GM; Gallagher, M","The REFANI project in Pakistan: adapting research to a multi-sectoral programme for impact measurement","Field exchange","2016",,,,"100","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02218167/full","Public Health"
"CN-02237014","Fenn, B","A cluster RCT to measure the effectiveness of cash-based interventions on nutrition status in Pakistan","Field exchange","2017",,,"54","61","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237014/full","Public Health"
"CN-02217983","Fenn, B; Sangrasi, GM; Puett, C; Trenouth, L; Pietzsch, S","The REFANI Pakistan study - a cluster randomised controlled trial of the effectiveness and cost-effectiveness of cash-based transfer programmes on child nutrition status: study protocol","BMC public health","2015",,"15",,"1044","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1186/s12889-015-2380-3","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02217983/full","Public Health"
"CN-01381477","Fenn, B; Colbourn, T; Dolan, C; Pietzsch, S; Sangrasi, M; Shoham, J","Impact evaluation of different cash-based intervention modalities on child and maternal nutritional status in Sindh Province, Pakistan, at 6 mo and at 1 y: a cluster randomised controlled trial","PLoS medicine","2017","BACKGROUND: Cash‐based interventions (CBIs), offer an interesting opportunity to prevent increases in wasting in humanitarian aid settings. However, questions remain as to the impact of CBIs on nutritional status and, therefore, how to incorporate them into emergency programmes to maximise their success in terms of improved nutritional outcomes. This study evaluated the effects of three different CBI modalities on nutritional outcomes in children under 5 y of age at 6 mo and at 1 y. CONCLUSIONS: In this setting, the amount of cash given was important. The larger cash transfer had the greatest effect on wasting, but only at 6 mo. Impacts at both 6 mo and at 1 y were seen for height‐based growth variables regardless of the intervention modality, indicating a trend toward nutrition resilience. Purchasing restrictions applied to food‐based voucher transfers could have unintended effects, and their use needs to be carefully planned to avoid this. TRIAL REGISTRATION: ISRCTN registry ISRCTN10761532. METHODS AND FINDINGS: We conducted a four‐arm parallel longitudinal cluster randomised controlled trial in 114 villages in Dadu District, Pakistan. The study included poor and very poor households (n = 2,496) with one or more children aged 6‐48 mo (n = 3,584) at baseline. All four arms had equal access to an Action Against Hunger‐supported programme. The three intervention arms were as follows: standard cash (SC), a cash transfer of 1,500 Pakistani rupees (PKR) (approximately US$14; 1 PKR = US$0.009543); double cash (DC), a cash transfer of 3,000 PKR; or a fresh food voucher (FFV) of 1,500 PKR; the cash or voucher amount was given every month over six consecutive months. The control group (CG) received no specific cash‐related interventions. The median total household income for the study sample was 8,075 PKR (approximately US$77) at baseline. We hypothesized that, compared to the CG in each case, FFVs would be more effective than SC, and that DC would be more effective than SC‐both at 6 mo and at 1 y‐for reducing the risk of child wasting. Primary outcomes of interest were prevalence of being wasted (weight‐for‐height z‐score [WHZ] < ‐2) and mean WHZ at 6 mo and at 1 y. The odds of a child being wasted were significantly lower in the DC arm after 6 mo (odds ratio [OR] = 0.52; 95% CI 0.29, 0.92; p = 0.02) compared to the CG. Mean WHZ significantly improved in both the FFV and DC arms at 6 mo (FFV: z‐score = 0.16; 95% CI 0.05, 0.26; p = 0.004; DC: z‐score = 0.11; 95% CI 0.00, 0.21; p = 0.05) compared to the CG. Significant differences on the primary outcome were seen only at 6 mo. All three intervention groups showed similar significantly lower odds of being stunted (height‐for‐age z‐score [HAZ] < ‐2) at 6 mo (DC: OR = 0.39; 95% CI 0.24, 0.64; p < 0.001; FFV: OR = 0.41; 95% CI 0.25, 0.67; p < 0.001; SC: OR = 0.36; 95% CI 0.22, 0.59; p < 0.001) and at 1 y (DC: OR = 0.53; 95% CI 0.35, 0.82; p = 0.004; FFV: OR = 0.48; 95% CI 0.31, 0.73; p = 0.001; SC: OR = 0.54; 95% CI 0.36, 0.81; p = 0.003) compared to the CG. Significant improvements in height‐for‐age outcomes were also seen for severe stunting (HAZ < ‐3) and mean HAZ. An unintended outcome was observed in the FFV arm: a negative intervention effect on mean haemoglobin (Hb) status (‐2.6 g/l; 95% CI ‐4.5, ‐0.8; p = 0.005). Limitations of this study included the inability to mask participants or data collectors to the different interventions, the potentially restrictive nature of the FFVs, not being able to measure a threshold effect for the two different cash amounts or compare the different quantities of food consumed, and data collection challenges given the difficult environment in which this study was set.","14","5","e1002305","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 28542506","EMBASE 616607353","","","","Journal article","*maternal age; *maternal morbidity; Acute kidney failure; Adult; Antepartum hemorrhage; Article; Body Weight; Body mass; Cesarean section; Child Nutritional Physiological Phenomena; Child, Preschool; Cluster Analysis; Female; Health care personnel; Health insurance; Human; Humans; Hysterectomy; ICD‐9‐CM; Infant; Infant Nutritional Physiological Phenomena; Intensive care unit; Longitudinal Studies; Major clinical study; Male; Malnutrition [economics, *epidemiology, etiology]; Maternal Nutritional Physiological Phenomena; Maternal hypertension; Maternal mortality; Newborn mortality; Nutritional Status; Pakistan [epidemiology]; Parity; Pregnancy diabetes mellitus; Prevalence; Retrospective study; Septicemia; Smoking; Social status; Stillbirth; Thromboembolism; Vaginal delivery","10.1371/journal.pmed.1002305","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01381477/full","Public Health"
"CN-02237031","Darrouzet-Nardi, AF; Miller, LC; Joshi, N; Mahato, S; Lohani, M; Rogers, BL","Child dietary quality in rural Nepal: effectiveness of a community-level development intervention","Food policy","2016",,"61",,"185‐197","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.foodpol.2016.03.007","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237031/full","Public Health"
"CN-02217988","Asfaw, S; Carraro, A; Davis, B; Handa, S; Seidenfeld, D","Cash transfer programmes, weather shocks and household welfare: evidence from a randomised experiment in Zambia","Journal of development effectiveness","2017",,"9","4","419‐442","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02217988/full","Public Health"
"CN-02003915","Chen, Q; Pei, C; Bai, Y; Zhao, Q","Impacts of Nutrition Subsidies on Diet Diversity and Nutritional Outcomes of Primary School Students in Rural Northwestern China-Do Policy Targets and Incentives Matter?","International journal of environmental research and public health","2019","Many developing countries have implemented nutrition intervention programs to reduce child malnutrition. However, the effectiveness of these programs differs greatly, and it remains unclear what is causing the differences in effectiveness across different programs. To shed some light on this issue, this article examines the role the specificity of policy targets, along with the incentives attached, plays in affecting the effectiveness of nutrition intervention programs. More specifically, we examined how different policy targets (and the associated incentives) affect primary students' dietary structure and (thus) their nutritional and health status by analyzing a randomized intervention in rural Northwestern China that was designed with two treatment arms. The two treatments provided the same nutrition subsidy to project students but with different policy targets, one with a specific target of ""anemia reduction"" and the other with a general target of ""malnutrition reduction"". Our analysis revealed that compared to the treatment arm with only a general policy target, the treatment arm with the specific ""anemia reduction"" target was more effective at improving students' nutritional and health status, as measured by the incidences of being anemic and underweight, presumably through helping them develop a dietary structure with more flesh meat, bean products, vegetables, and fruits.","16","16",,"Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 31412579","EMBASE 2002427453",,,,"Journal article","*Students; *child nutrition; *dietary diversity; *elementary student; *incentive; *nutrition; *nutrition policy; *nutrition policy target; *nutrition subsidy; *reward; *rural area; Adolescent; Anemia; Anemia [epidemiology, *prevention & control]; Article; Child; Child Nutrition Disorders [epidemiology, *prevention & control]; Child Nutritional Physiological Phenomena; Child, Preschool; China; China [epidemiology]; Controlled study; Female; Government Programs; Health Surveys; Health status; Human; Humans; Incidence; Male; Malnutrition; Nutritional status; Program Evaluation; Risk reduction; Rural Population; Schools; Thinness; Underweight","10.3390/ijerph16162891","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02003915/full","Public Health"
"CN-02237011","Chakrabarti, S; Kishore, A; Roy, D","Effectiveness of food subsidies in raising healthy food consumption: public distribution of pulses in India","American journal of agricultural economics","2018",,"100","5","1427‐1449","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1093/ajae/aay022","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237011/full","Public Health"
"CN-02218174","Brunie, A; Fumagalli, L; Martin, T; Field, S; Rutherford, D","Can village savings and loan groups be a potential tool in the malnutrition fight? Mixed method findings from Mozambique","Children and youth services review","2014",,"47",,"113‐120","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.childyouth.2014.07.010","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02218174/full","Public Health"
"CN-02237035","Brugh, K; Angeles, G; Mvula, P; Tsoka, M; Handa, S","Impacts of the Malawi social cash transfer program on household food and nutrition security","Food policy","2018",,"76",,"19‐32","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237035/full","Public Health"
"CN-02237025","Beegle, K; Galasso, E; Goldberg, J","Direct and indirect effects of Malawi's public works program on food security","Journal of development economics","2017",,"128",,"1‐23","Cochrane Central Register of Controlled Trials (CENTRAL)",,,,,,"Journal article",,"10.1016/j.jdeveco.2017.04.004","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-02237025/full","Public Health"
"CN-00814430","Baird, SJ; Garfein, RS; McIntosh, CT; Ozler, B","Effect of a cash transfer programme for schooling on prevalence of HIV and herpes simplex type 2 in Malawi: a cluster randomised trial","Lancet (london, england)","2012","BACKGROUND: Lack of education and an economic dependence on men are often suggested as important risk factors for HIV infection in women. We assessed the efficacy of a cash transfer programme to reduce the risk of sexually transmitted infections in young women. METHODS: In this cluster randomised trial, never‐married women aged 13‐22 years were recruited from 176 enumeration areas in the Zomba district of Malawi and randomly assigned with computer‐generated random numbers by enumeration area (1:1) to receive cash payments (intervention group) or nothing (control group). Intervention enumeration areas were further randomly assigned with computer‐generated random numbers to conditional (school attendance required to receive payment) and unconditional (no requirements to receive payment) groups. Participants in both intervention groups were randomly assigned by a lottery to receive monthly payments ranging from US$1 to $5, while their parents were independently assigned with computer‐generated random numbers to receive $4‐10. Behavioural risk assessments were done at baseline and 12 months; serology was tested at 18 months. Participants were not masked to treatment status but counsellors doing the serologic testing were. The primary outcomes were prevalence of HIV and herpes simplex virus 2 (HSV‐2) at 18 months and were assessed by intention‐to‐treat analyses. The trial is registered, number NCT01333826. FINDINGS: 88 enumeration areas were assigned to receive the intervention and 88 as controls. For the 1289 individuals enrolled in school at baseline with complete interview and biomarker data, weighted HIV prevalence at 18 month follow‐up was 1·2% (seven of 490 participants) in the combined intervention group versus 3·0% (17 of 799 participants) in the control group (adjusted odds ratio [OR] 0·36, 95% CI 0·14‐0·91); weighted HSV‐2 prevalence was 0·7% (five of 488 participants) versus 3·0% (27 of 796 participants; adjusted OR 0·24, 0·09‐0·65). In the intervention group, we noted no difference between conditional versus unconditional intervention groups for weighted HIV prevalence (3/235 [1%] vs 4/255 [2%]) or weighted HSV‐2 prevalence (4/233 [1%] vs 1/255 [<1%]). For individuals who had already dropped out of school at baseline, we detected no significant difference between intervention and control groups for weighted HIV prevalence (23/210 [10%] vs 17/207 [8%]) or weighted HSV‐2 prevalence (17/211 [8%] vs 17/208 [8%]). INTERPRETATION: Cash transfer programmes can reduce HIV and HSV‐2 infections in adolescent schoolgirls in low‐income settings. Structural interventions that do not directly target sexual behaviour change can be important components of HIV prevention strategies. FUNDING: Global Development Network, Bill & Melinda Gates Foundation, National Bureau of Economic Research Africa Project, World Bank's Research Support Budget, and several World Bank trust funds (Gender Action Plan, Knowledge for Change Program, and Spanish Impact Evaluation fund).","379","9823","1320‐1329","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 22341825",,"","","","Journal article","Adolescent; Education; Female; HIV Infections [epidemiology, *prevention & control]; Health Behavior; Herpes Genitalis [epidemiology, *prevention & control]; Herpesvirus 2, Human; Humans; Malawi [epidemiology]; Motivation; Poverty; Prevalence; Remuneration; Risk Assessment; Students; Young Adult","10.1016/S0140-6736(11)61709-1","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00814430/full","Effective Practice and Organisation of Care; Infectious Diseases"
