CENTRAL ID,Author(s),Title,Source,Year,Abstract,Volume,Issue,Pages,Database Name,PubMed ID,Embase ID,CTgov ID,CINAHL ID,ICTRP ID,Publication Type,Keywords,DOI,URL,Cochrane Review Group Code
"CN-00560616","Emsley, R; Turner, HJ; Schronen, J; Botha, K; Smit, R; Oosthuizen, PP","Effects of quetiapine and haloperidol on body mass index and glycaemic control: a long-term, randomized, controlled trial","The international journal of neuropsychopharmacology","2005","The topic of antipsychotic‐induced weight‐gain and its relationship to glucose metabolism is under‐studied. We evaluated the long‐term effects of a new‐generation antipsychotic, quetiapine and a conventional antipsychotic, haloperidol on body mass index (BMI) and glycaemic control in patients with schizophrenia previously treated with conventional antipsychotics. Forty‐five clinically stable patients with schizophrenia participated in this randomized, investigator‐blinded, parallel‐group comparison of flexible doses of quetiapine and haloperidol treatment over 52 wk. Primary outcome measures were change from baseline in BMI and glycosylated haemoglobin (HBA1c) levels. There were no between‐group differences at any of the time‐points for BMI (F = 1.90, p = 0.1) and HBA1c (F = 1.17, p = 0.3) values, and there were no significant changes in BMI from baseline for either group. HBA1c levels decreased significantly at end‐point for the haloperidol group (‐1.5%, p = 0.04), but not for the quetiapine group (‐0.3%, p = 0.5). Although the sample was not generally obese (mean baseline BMI 25.5 +/‐ 6.3 kg/m2), a large proportion exhibited evidence of abnormal glycaemic control prior to randomization (mean HBA1c 6.7 +/‐ 1.9%), with 48% having values that were at least mildly elevated (HBA1c > 6.1%) and 19% markedly elevated (HBA1c > 7%). The number of subjects with elevated HBA1c values decreased from baseline in both the haloperidol and quetiapine treatment groups. These findings suggest that switching treatment from a conventional antipsychotic to quetiapine is not associated with weight gain or worsening of glycaemic control, even in the long term. The study also highlights the high incidence of unrecognized glucose dysregulation in patients with schizophrenia receiving conventional antipsychotic treatment.","8","2","175‐182","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 15737251","EMBASE 40769258",,,,"Journal article","*body mass; *glucose blood level; *haloperidol/ae [Adverse Drug Reaction]; *haloperidol/cm [Drug Comparison]; *haloperidol/ct [Clinical Trial]; *haloperidol/do [Drug Dose]; *haloperidol/dt [Drug Therapy]; *quetiapine/ae [Adverse Drug Reaction]; *quetiapine/cm [Drug Comparison]; *quetiapine/ct [Clinical Trial]; *quetiapine/do [Drug Dose]; *quetiapine/dt [Drug Therapy]; Adolescent; Adult; Aged; Analysis of Variance; Antipsychotic Agents [*pharmacology, therapeutic use]; Article; Body Mass Index; Clinical article; Clinical trial; Controlled clinical trial; Controlled study; Dibenzothiazepines [*pharmacology, therapeutic use]; Double‐Blind Method; Drug substitution; Female; Glucose metabolism; Glycated Hemoglobin [metabolism]; Glycemic Index [*drug effects]; Glycosylated hemoglobin/ec [Endogenous Compound]; Haloperidol [*pharmacology, therapeutic use]; Hemoglobin A1c/ec [Endogenous Compound]; Human; Humans; Long term care; Longitudinal Studies; Male; Middle Aged; Outcomes research; Priority journal; Psychiatric Status Rating Scales; Quetiapine Fumarate; Randomized controlled trial; Schizophrenia [drug therapy]; Schizophrenia/dt [Drug Therapy]; Side effect/si [Side Effect]; Single blind procedure; Time Factors; Treatment Outcome; Weight gain","10.1017/S1461145705005067","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00560616/full","Metabolic and Endocrine Disorders; Schizophrenia"
"CN-01415327","Chen, J; Pan, X; Qian, M; Yang, S","Efficacy and Metabolic Influence on Blood-Glucose and Serum Lipid of Ziprasidone in the Treatment of Elderly Patients with First-Episode Schizophrenia","Shanghai archives of psychiatry","2017","BACKGROUND: As the age of the population in China rises, the occurrence of first‐episode of schizophrenia in elderly persons is also gradually increasing. However, studies examining selection of therapeutic drugs for this population are relatively few. OBJECTIVE: To examine the therapeutic efficacy and metabolic influence on blood‐glucose and serum lipid of ziprasidone in the treatment of elderly patients with first‐episode schizophrenia. METHODS: Using randomized grouping, 38 elderly patients with first‐episode schizophrenia were randomly divided into the ziprasidone treatment group (i.e. the study group) and the olanzapine treatment group (i.e. the control group), with 19 cases in either group respectively. The positive and negative symptoms scale (PANSS) was used to evaluate the efficacy, and adverse drug reaction scale (TESS) was used to evaluate adverse drug reactions, at the points prior to the treatment, at the end of 4th, 8th, and 12th weeks of treatment, respectively. Fasting blood glucose (FBG), total cholesterol (TC), triglyceride (TG), and low density lipoprotein (LDL‐c) were also measured. RESULTS: There was no significant difference between the two groups in PANSS score at the end of week 4, week 8 and week 12. The curative effect on the two groups was similar. The results of repeated measure ANOVA showed that there were significant differences in FBG (Ftime×group=7.539, p=0.001), TC(Ftime×group=32.194, p<0.001), TG(Ftime×group=488.312, p<0.001), and LDL‐c (Ftime×group=9.380, p<0.001)between the study group and the control group across the different time points. CONCLUSION: Ziprasidone in the treatment of first episode schizophrenia in elderly patients has efficacy and less effect on blood‐glucose and serum lipid metabolism.","29","2","104‐110","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 28765681",,,,,"Journal article",,"10.11919/j.issn.1002-0829.217005","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01415327/full","Schizophrenia"
"CN-00722967","Carrizo, E; Fernández, V; Connell, L; Sandia, I; Prieto, D; Mogollón, J; Valbuena, D; Fernández, I; de Baptista, EA; Baptista, T","Extended release metformin for metabolic control assistance during prolonged clozapine administration: a 14 week, double-blind, parallel group, placebo-controlled study","Schizophrenia research","2009","BACKGROUND: Clozapine is the most effective agent in treatment‐resistant schizophrenia. However, it is frequently associated with excessive body weight (BW) gain, type 2 diabetes mellitus and hyperlipidemia. The antidiabetic metformin (MET) has proved effective to assist in BW control during olanzapine administration. Therefore, we aimed to test whether MET may improve the metabolic profile in patients under prolonged clozapine administration. METHODS: In a double‐blind, parallel group protocol, 61 patients (94.4% with schizophrenia) receiving clozapine (196.8+/‐132 mg daily, range: 25‐500) for more than 3 consecutive months (86.5+/‐40.6 months, range: 4‐168) were randomly allocated to extended release MET (n=31; 500 to 1000 mg daily) or placebo (n=30) group for 14 weeks. The BW, the body mass index, waist circumference, serum glucose, insulin, lipids, glycated hemoglobin (HBA1c), leptin and cortisol, and the HOMA‐IR index were assessed at baseline, and weeks 7 and 14. RESULTS: MET was well tolerated and the mental state was not impaired during the study. The protocol was completed by all the placebo subjects and by 24 MET‐treated patients. In a complete analysis at week 14, without including data of the 7 dropouts, the MET group lost ‐1.87+/‐2.9 kg, whereas the placebo group had a stable BW: 0.16+/‐2.9 kg, p=0.01 for the between group comparisons (effect size: 0.70). Leptin levels also tended to decrease after MET (p=0.08). Insulin and the triglyceride‐HDL‐C ratio significantly decreased (p<0.05, effect size 0.59 and 1.99 respectively) and the HDL‐C significantly increased (p=0.001, effect size 0.95) after MET. CONCLUSIONS: MET improves metabolic control during prolonged clozapine administration.","113","1","19‐26","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 19515536",,,,,"Journal article","Adult; Anthropometry [methods]; Antipsychotic Agents [*administration & dosage, pharmacology]; Blood Glucose [drug effects]; Blood Pressure [drug effects]; Body Mass Index; Body Weight [drug effects]; Cholesterol, HDL [blood]; Clozapine [*administration & dosage, pharmacology]; Double‐Blind Method; Drug Delivery Systems [*methods]; Enzyme‐Linked Immunosorbent Assay [methods]; Female; Follow‐Up Studies; Humans; Hydrocortisone [blood]; Hypoglycemic Agents [pharmacology, *therapeutic use]; Insulin Resistance; Insulin [blood]; Leptin [blood]; Male; Metformin [pharmacology, *therapeutic use]; Middle Aged; Schizophrenia [blood, *drug therapy]; Statistics, Nonparametric; Waist Circumference [drug effects]","10.1016/j.schres.2009.05.007","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00722967/full","Metabolic and Endocrine Disorders; Schizophrenia"
"CN-00681526","Baptista, T; Rangel, N; El Fakih, Y; Uzcátegui, E; Galeazzi, T; Beaulieu, S; Araujo de Baptista, E","Rosiglitazone in the assistance of metabolic control during olanzapine administration in schizophrenia: a pilot double-blind, placebo-controlled, 12-week trial","Pharmacopsychiatry","2009","INTRODUCTION: Excessive body weight gain (BWG), hyperglycemia and dyslipidemia are important side effects of olanzapine. We assessed the effects of rosiglitazone on BWG, the insulin resistance index (HOMA‐IR), lipids, glycated hemoglobin and fibrinogen in olanzapine‐treated schizophrenia patients. METHODS: Thirty patients taking olanzapine (10‐20 mg daily for 8 months) were randomly allocated to rosiglitazone (n=15; 4 to 8 mg daily) or placebo (n=15) in a 12‐week double‐blind protocol. Anthropometric and biochemical variables were evaluated at baseline, weeks 6 and 12. RESULTS: The rosiglitazone and placebo groups gained 3.2+/‐4.5 and 2.2+/‐2.3 kg, respectively (p=0.65). Insulin and the HOMA‐IR significantly decreased after rosiglitazone (p<0.05). Rosiglitazone did not improve the lipid profile, fibrinogen and Hb1c levels. DISCUSSION: The positive impact of rosiglitazone was limited to improved glycemic control. It cannot be recommended for metabolic control during olanzapine treatment.","42","1","14‐19","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 19153941",,,,,"Journal article","Adult; Antipsychotic Agents [*adverse effects]; Benzodiazepines [*adverse effects]; Body Mass Index; Body Weight [drug effects]; Double‐Blind Method; Female; Fibrinogen [metabolism]; Hemoglobins [metabolism]; Humans; Hypoglycemic Agents [*therapeutic use]; Insulin Resistance; Lipid Metabolism [drug effects]; Male; Metabolic Diseases [*chemically induced, *drug therapy]; Middle Aged; Olanzapine; Pilot Projects; Rosiglitazone; Schizophrenia [drug therapy]; Statistics as Topic; Thiazolidinediones [*therapeutic use]","10.1055/s-0028-1085438","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00681526/full","Metabolic and Endocrine Disorders; Schizophrenia"
"CN-00588701","Baptista, T; Rangel, N; Fernández, V; Carrizo, E; El Fakih, Y; Uzcátegui, E; Galeazzi, T; Gutiérrez, MA; Servigna, M; Dávila, A; Uzcátegui, M; Serrano, A; Connell, L; Beaulieu, S; de Baptista, EA","Metformin as an adjunctive treatment to control body weight and metabolic dysfunction during olanzapine administration: a multicentric, double-blind, placebo-controlled trial","Schizophrenia research","2007","BACKGROUND: Excessive body weight gain (BWG) is a clinically relevant side effect of olanzapine administration. The primary objective of this study was to assess whether metformin prevents or reverses BWG in patients with schizophrenia or bipolar disorder under olanzapine administration. Secondarily we evaluated diverse metabolic variables. METHODS: Eighty patients taking olanzapine (5‐20 mg daily for more than 4 consecutive months) were randomly allocated to metformin (n=40; 850 to 2550 mg daily) or placebo (n=40) group in a 12‐week double‐blind protocol. Waist circumference (WC) body weight (BW), body mass index (BMI) fasting glucose, glycated hemoglobin (Hb1c), insulin, an insulin resistance index (HOMA‐IR) lipids, leptin, c‐reactive protein, fibrinogen, cortisol and the growth hormone (GH) were evaluated at baseline and at week 12 of treatment. RESULTS: The metformin group lost 1.4+/‐3.2 kg (p=0.01) and tended to decrease its leptin levels, whereas the placebo group maintained a stable weight: ‐0.18+/‐2.8 kg (p=0.7). The HOMA‐IR significantly increased after placebo (p=0.006) and did not change after metformin (p=0.8). No ostensible differences were observed in the other variables, even though metformin did not improve the lipid profile and the Hb1c levels. CONCLUSIONS: Metformin may safely assist olanzapine‐treated patients in body weight and carbohydrate metabolism control.","93","1‐3","99‐108","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 17490862",,,,,"Journal article","Adult; Antipsychotic Agents [*adverse effects, therapeutic use]; Benzodiazepines [adverse effects, therapeutic use]; Bipolar Disorder [blood, *drug therapy]; Blood Glucose [metabolism]; Body Mass Index; Body Weight [*drug effects]; Brief Psychiatric Rating Scale; Dose‐Response Relationship, Drug; Double‐Blind Method; Drug Therapy, Combination; Energy Metabolism [drug effects]; Female; Glycated Hemoglobin [metabolism]; Humans; Hypoglycemic Agents [*administration & dosage]; Insulin Resistance [*physiology]; Leptin [blood]; Lipids [blood]; Male; Metformin [*administration & dosage]; Middle Aged; Olanzapine; Schizophrenia [blood, *drug therapy]; Statistics as Topic","10.1016/j.schres.2007.03.029","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00588701/full","Metabolic and Endocrine Disorders; Schizophrenia"
"CN-00564252","Baptista, T; Martínez, J; Lacruz, A; Rangel, N; Beaulieu, S; Serrano, A; Arapé, Y; Martinez, M; de Mendoza, S; Teneud, L; Hernández, L","Metformin for prevention of weight gain and insulin resistance with olanzapine: a double-blind placebo-controlled trial","Canadian journal of psychiatry. Revue canadienne de psychiatrie","2006","OBJECTIVE: To assess whether metformin prevents body weight gain (BWG) and metabolic dysfunction in patients with schizophrenia who are treated with olanzapine. METHOD: Forty patients taking olanzapine (10 mg daily) were randomly allocated to a metformin (n = 20; 850 to 1700 mg daily) or placebo (n = 20) group in a 14‐week double‐blind study. Waist circumference (WC), BWG, body mass index (BMI) fasting glucose, insulin, and lipids were evaluated at baseline and at Weeks 7 and 14 of treatment. RESULTS: At Week 14, BWG (kg) was similar in the metformin group (5.5 kg) and the placebo group (6.3 kg), P = 0.4. There were no differences between the changes in BMI, WC, glucose, insulin, insulin resistance index (HOMA‐IR), and plasma lipid levels observed in the treatment group and the placebo group; however, glucose levels decreased significantly after metformin administration (P = 0.02). The HOMA‐IR decreased significantly in both groups, but 3 subjects from the placebo group developed fasting glucose levels greater than 5 mmol/L. After taking metformin, triglyceride levels increased, but the cholesterol profile improved significantly. CONCLUSIONS: Metformin did not prevent olanzapine‐induced BWG. While some lipid parameters worsened during placebo, the HOMA‐IR improved in both the placebo and the metformin groups. Carbohydrate metabolism impairment was not systematically observed during short‐term olanzapine administration.","51","3","192‐196","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 16618011","EMBASE 43508712",,,,"Journal article","*hyperlipidemia/si [Side Effect]; *metformin/ae [Adverse Drug Reaction]; *metformin/pd [Pharmacology]; *olanzapine/ae [Adverse Drug Reaction]; *olanzapine/dt [Drug Therapy]; *olanzapine/pd [Pharmacology]; *schizophrenia/dt [Drug Therapy]; *side effect/si [Side Effect]; *weight gain; Adult; Anthropometry; Antipsychotic Agents [*adverse effects]; Article; Benzodiazepines [adverse effects]; Body Mass Index; Body mass; Carbohydrate metabolism; Clinical article; Clinical trial; Controlled clinical trial; Controlled study; Diabetes Mellitus, Type 2 [chemically induced, physiopathology, prevention & control]; Double‐Blind Method; Female; Gastrointestinal symptom/si [Side Effect]; Human; Humans; Hypercholesterolemia [chemically induced]; Hypoglycemic Agents [*therapeutic use]; Insulin; Insulin Resistance [*physiology]; Insulin resistance; Lipid metabolism; Male; Metabolic disorder; Metformin [*therapeutic use]; Middle Aged; Obesity [*chemically induced, *prevention & control]; Olanzapine; Placebo; Prophylaxis; Randomized controlled trial; Schizophrenia [*drug therapy]; Triacylglycerol blood level; Waist circumference; Weight Gain [*drug effects]","10.1177/070674370605100310","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00564252/full","Metabolic and Endocrine Disorders; Schizophrenia"
"CN-00586622","Assunção, SS; Ruschel, SI; Rosa Lde, C; Campos, JA; Alves, MJ; Bracco, OL; de Lima, MS","Weight gain management in patients with schizophrenia during treatment with olanzapine in association with nizatidine","Revista brasileira de psiquiatria (Sao Paulo, Brazil : 1999)","2006","OBJECTIVE: Weight gain is associated with treatment with many psychotropic agents. Nizatidine, H2 receptor antagonist, has been proposed to have weight‐reducing effects. This was a 12‐week, randomized, double‐blind, placebo‐controlled trial to evaluate the efficacy of nizatidine in reducing/limiting weight gain in patients with schizophrenia who have been under treatment with olanzapine. METHOD: Patients receiving olanzapine (2 to 6 months) and weight gain >or= 5% of their body weight during olanzapine treatment were randomly assigned to receive nizatidine 600 mg or placebo for up to 12 weeks. Change in psychopathology was assessed using Brief Psychiatric Rating Scale scores from baseline to endpoint. Safety was assessed using the Safety Assessed Software, assessment of glucose and lipid blood levels, and treatment‐emergent adverse events. RESULTS: Out of 54 patients enrolled in this analysis, 45 completed the protocol. The mean weight change prior randomization was 7.6 kg and 7.3 kg for those randomized to placebo and nizatidine, respectively (p = 0.828). Patients receiving placebo and nizatidine had a mean weight gain of 12.3% (0.7 kg) and 12% (1.1 kg) from baseline to endpoint, respectively (p = 0.9). Patients from both groups experienced a statistically significant decrease on the Brief Psychiatric Rating Scale mean score from baseline to endpoint. Treatment‐emergent adverse events were reported by 18.5% and 25.9% on the placebo and nizatidine group, respectively. There were no statistically significant differences in glucose and lipid blood levels from baseline to endpoint and between groups. CONCLUSIONS: The concomitant use of olanzapine with nizatidine was not effective in controlling weight gain in patients who had previously gained weight during treatment with olanzapine when compared to placebo.","28","4","270‐276","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 17242805",,,,,"Journal article","Adolescent; Adult; Aged; Antipsychotic Agents [*adverse effects]; Benzodiazepines [adverse effects]; Body Mass Index; Brief Psychiatric Rating Scale; Double‐Blind Method; Education, Nursing, Associate; Female; Histamine H2 Antagonists [*therapeutic use]; Humans; Male; Middle Aged; Nizatidine [*therapeutic use]; Obesity [chemically induced, *prevention & control]; Olanzapine; Placebos; Schizophrenia [*drug therapy]; Weight Gain [drug effects]",,"https://www.cochranelibrary.com/central/doi/10.1002/central/CN-00586622/full","Metabolic and Endocrine Disorders; Schizophrenia"
"CN-01199853","Akkasheh, G; Kashani-Poor, Z; Tajabadi-Ebrahimi, M; Jafari, P; Akbari, H; Taghizadeh, M; Memarzadeh, MR; Asemi, Z; Esmaillzadeh, A","Clinical and metabolic response to probiotic administration in patients with major depressive disorder: a randomized, double-blind, placebo-controlled trial","Nutrition (Burbank, Los Angeles County, Calif.)","2016","OBJECTIVE: We are aware of no study examining the effects of probiotic supplementation on symptoms of depression, metabolic profiles, serum high‐sensitivity C‐reactive protein (hs‐CRP), and biomarkers of oxidative stress in patients with major depressive disorder (MDD). The present study was designed to determine the effects of probiotic intake on symptoms of depression and metabolic status in patients with MDD. METHODS: This randomized, double‐blind, placebo‐controlled clinical trial included 40 patients with a diagnosis of MDD based on DSM‐IV criteria whose age ranged between 20 and 55 y. Patients were randomly allocated into two groups to receive either probiotic supplements (n = 20) or placebo (n = 20) for 8 wk. Probiotic capsule consisted of three viable and freeze‐dried strains: Lactobacillus acidophilus (2 × 10(9) CFU/g), Lactobacillus casei (2 × 10(9) CFU/g), and Bifidobacterium bifidum (2 × 10(9) CFU/g). Fasting blood samples were taken at the beginning and end of the trial to quantify the relevant variables. All participants provided three dietary records (two weekdays and one weekend) and three physical activity records during the intervention. RESULTS: Dietary intake of study participants was not significantly different between the two groups. After 8 wk of intervention, patients who received probiotic supplements had significantly decreased Beck Depression Inventory total scores (‐5.7 ± 6.4 vs. ‐1.5 ± 4.8, P = 0.001) compared with the placebo. In addition, significant decreases in serum insulin levels (‐2.3 ± 4.1 vs. 2.6 ± 9.3 μIU/mL, P = 0.03), homeostasis model assessment of insulin resistance (‐0.6 ± 1.2 vs. 0.6 ± 2.1, P = 0.03), and serum hs‐CRP concentrations (‐1138.7 ± 2274.9 vs. 188.4 ± 1455.5 ng/mL, P = 0.03) were observed after the probiotic supplementation compared with the placebo. Additionally, taking probiotics resulted in a significant rise in plasma total glutathione levels (1.8 ± 83.1 vs. ‐106.8 ± 190.7 μmol/L, P = 0.02) compared with the placebo. We did not find any significant change in fasting plasma glucose, homeostatic model assessment of beta cell function, quantitative insulin sensitivity check index, lipid profiles, and total antioxidant capacity levels. CONCLUSIONS: Probiotic administration in patients with MDD for 8 wk had beneficial effects on Beck Depression Inventory, insulin, homeostasis model assessment of insulin resistance, hs‐CRP concentrations, and glutathione concentrations, but did not influence fasting plasma glucose, homeostatic model assessment of beta cell function, quantitative insulin sensitivity check index, lipid profiles, and total antioxidant capacity levels.","32","3","315‐320","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 26706022","EMBASE 607754931","","","","Journal article","*major depression; *metabolism; *probiotic agent; Adult; Article; Bacterial strain; Beck Depression Inventory; Bifidobacterium; Bifidobacterium bifidum; Biomarkers [blood]; Blood Glucose [metabolism]; C reactive protein/ec [Endogenous Compound]; Cholesterol [blood]; Clinical article; Controlled study; C‐Reactive Protein [metabolism]; Depressive Disorder, Major [*therapy]; Diet Records; Diet restriction; Dietary Supplements; Dietary intake; Double‐Blind Method; Female; Glucose blood level; Glucose/ec [Endogenous Compound]; Glutathione [blood]; Glutathione/ec [Endogenous Compound]; High sensitivity C reactive protein/ec [Endogenous Compound]; Homeostasis model assessment of beta cell function; Homeostasis model assessment of insulin resistance; Human; Humans; Insulin Resistance; Insulin [blood]; Insulin blood level; Insulin resistance; Insulin/ec [Endogenous Compound]; Lacticaseibacillus casei; Lactobacillus acidophilus; Lactobacillus casei; Lipid analysis; Lipid/ec [Endogenous Compound]; Male; Metabolic parameters; Middle Aged; Motor Activity; Oxidative Stress; Physical activity; Priority journal; Probiotics [*administration & dosage]; Protein blood level; Quantitative Insulin Sensitivity Check Index; Surveys and Questionnaires; Treatment Outcome; Triglycerides [blood]; Unclassified drug; Young Adult","10.1016/j.nut.2015.09.003","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01199853/full","Complementary Medicine"
"CN-01076430","Agnihotri, AP; Sontakke, SD; Thawani, VR; Saoji, A; Goswami, VS","Effects of Withania somnifera in patients of schizophrenia: a randomized, double blind, placebo controlled pilot trial study","Indian journal of pharmacology","2013",,"45","4","417‐418","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 24014929",,,,,"Journal article","Blood Glucose [analysis]; Cholesterol, HDL [blood]; Double‐Blind Method; Female; Humans; Hypoglycemic Agents [*therapeutic use]; Hypolipidemic Agents [*therapeutic use]; Male; Metabolic Syndrome [blood, *drug therapy]; Phytotherapy; Plant Extracts [*therapeutic use]; Schizophrenia [blood, *drug therapy]; Triglycerides [blood]; Withania","10.4103/0253-7613.115012","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01076430/full","Schizophrenia"
"CN-01415347","Agahi, M; Akasheh, N; Ahmadvand, A; Akbari, H; Izadpanah, F","Effect of melatonin in reducing second-generation antipsychotic metabolic effects: a double blind controlled clinical trial","Diabetes & metabolic syndrome","2018","INTRODUCTION: The use of second‐generation atypical antipsychotics has an increasing role in the development of metabolic syndrome. However, these medications due to metabolic disorders can lead to an increased risk of cardiovascular disease and subsequently mortality as well as reduced adherence to treatment. The main objective of current study was to determine the ability of melatonin to reduce the metabolic effects of second‐generation antipsychotics. METHODS: This double blind controlled clinical trial was conducted on 100 patients aged 18‐64 years old were treated with the second‐generation antipsychotics for the first time. The patients were divided randomly into two groups of 50. The case group received slow‐release melatonin at a dose of 3mg and the control group was given oral placebo at 8 p.m. RESULTS: The findings in melatonin group indicated significantly increase of HDL and decreased fasting blood sugar and systolic blood pressure, as well as had statistically significant increase in waist circumference, weight and BMI compared with placebo group. CONCLUSION: According to the findings, it can be claimed that the addition of melatonin to atypical antipsychotics has led to a reduction in some of the metabolic effects of these drugs. In this study, HDL level was increased, and the mean systolic blood pressure and FBS were decreased in the melatonin group. Considering that these factors are contributing to cardiovascular disease as a leading cause of mortality in psychiatric patients, so the use of melatonin can reduce some of the medical effects of long‐term treatment of atypical antipsychotics.","12","1","9‐15","Cochrane Central Register of Controlled Trials (CENTRAL)","PUBMED 28847468",,,,,"Journal article","Adolescent; Adult; Antipsychotic Agents [*adverse effects]; Case‐Control Studies; Central Nervous System Depressants [*therapeutic use]; Double‐Blind Method; Female; Follow‐Up Studies; Humans; Male; Melatonin [*therapeutic use]; Mental Disorders [*drug therapy]; Metabolic Syndrome [chemically induced, *drug therapy]; Middle Aged; Prognosis; Young Adult","10.1016/j.dsx.2017.08.004","https://www.cochranelibrary.com/central/doi/10.1002/central/CN-01415347/full","Schizophrenia"
